Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.4225352112676057,0.0,0.10843373493975905,0.14391578947368422,0.0,0.3509703779366701,0.0,0.0011960504885993486,1
Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,0.6229508196721312,0.0,0.0,0.7746478873239437,0.0,0.3012048192771084,0.03427368421052632,0.0,0.0,0.0,0.0028727832066594286,0
Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.7868852459016394,0.0,0.0,0.08450704225352114,0.0,0.06024096385542169,0.5469473684210526,0.057637409147961116,0.0,0.0,0.015477967788635543,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.04918032786885246,0.0,0.0,0.4366197183098592,0.0,1.0,0.17717894736842105,0.0,0.0,0.0,0.005247918928700687,0
Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.016393442622950838,0.3333333333333333,0.9,0.8028169014084507,0.0,0.8915662650602411,0.027368421052631577,0.6826410578242214,0.0,0.0,0.002287481903727832,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,0.7704918032786886,0.0,0.1,0.23943661971830985,0.0,0.1927710843373494,0.0551578947368421,0.16610525701275577,0.0,0.0,0.025346091205211727,1
Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.6557377049180328,0.5,0.1,0.8309859154929577,0.7955182072829131,0.8915662650602411,0.19865263157894736,0.0,0.0,0.0,0.002561753528773073,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,0.7704918032786886,0.0,0.0,0.056338028169014086,0.0,0.3012048192771084,0.7145263157894736,0.0,0.0,0.0,0.03866664404632646,1
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.8524590163934426,0.16666666666666666,1.0,0.8309859154929577,0.0,0.10843373493975905,0.6816842105263158,0.0,0.03125638406537283,0.0,0.00369842562432139,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.639344262295082,0.0,0.0,0.23943661971830985,0.7777110844337735,0.06024096385542169,0.6791578947368422,0.0,0.0,0.0,0.19783184039087948,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.04918032786885246,0.0,0.0,0.49295774647887325,0.8797519007603042,0.48192771084337355,0.7136842105263158,0.0,0.0,0.0,0.44757736156351796,1
Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.8688524590163934,0.0,0.0,0.7887323943661972,0.0,0.16867469879518074,0.671578947368421,0.0,0.0,0.0,0.00397835233441911,0
Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.8852459016393442,0.0,0.9,0.8450704225352113,0.0,0.21686746987951808,0.13515789473684212,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.08196721311475408,0.0,0.0,0.5915492957746479,0.0,0.6867469879518073,0.06787368421052632,0.5557488543156544,0.0,0.0,0.15660061527325372,1
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,0.836065573770492,0.0,0.1,1.0,0.0,0.13253012048192772,0.1432421052631579,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.6065573770491803,0.3333333333333333,0.4,1.0,0.5578231292517006,0.3373493975903614,0.10138947368421052,0.0,0.0,0.0,0.004343105320304018,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.24590163934426235,0.0,0.9,0.8169014084507042,0.0,0.20481927710843376,0.9578947368421052,0.0,0.0,0.0,0.24990386355410787,0
Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.21311475409836067,0.0,0.7000000000000001,0.5492957746478874,0.0,0.3132530120481928,0.018105263157894735,0.0,0.2661899897854954,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.02816901408450704,0.6954781912765106,0.22891566265060245,0.5882105263157894,0.023334014419568578,0.0,0.0,0.0023412052117263845,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.11475409836065575,0.0,0.0,0.0,0.0,0.6024096385542169,0.7642105263157895,0.010595755859774073,0.0,0.0,0.0065203130655085055,1
Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.2295081967213115,0.16666666666666666,0.0,0.15492957746478872,0.0,0.16867469879518074,0.17305263157894737,0.0,0.37201225740551586,0.0,0.01750814332247557,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.0655737704918033,0.16666666666666666,0.5,0.9014084507042254,0.0,0.6867469879518073,0.06762105263157894,0.0,0.0,0.0,0.00453820575461455,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.9836065573770493,0.0,0.1,0.26760563380281693,0.0,0.1807228915662651,0.15225263157894736,0.0,0.0,0.0,0.006514657980456026,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.9836065573770493,0.0,0.1,0.9859154929577465,0.8935574229691876,0.07228915662650603,0.07587368421052632,0.0,0.0,0.0,0.8965741494752082,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.18032786885245905,0.3333333333333333,0.4,1.0,0.5934373749499801,0.6867469879518073,0.059115789473684205,0.0,0.4367722165474974,0.0,0.006650380021715527,0
Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,0.8688524590163934,0.0,0.9,0.8309859154929577,0.0,0.16867469879518074,0.6303157894736842,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.0,0.7605633802816901,0.0,0.06024096385542169,0.0,0.0,0.0,0.0,0.0042667616720955485,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,0.8524590163934426,0.0,0.0,0.26760563380281693,0.0,0.024096385542168676,0.0679578947368421,0.0,0.0,0.0,0.0059604596453130656,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9508196721311476,0.0,0.0,0.28169014084507044,0.0,0.16867469879518074,0.19402105263157893,0.0,0.0,0.0,0.00481813246471227,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.6721311475409837,0.16666666666666666,0.4,0.7746478873239437,0.0,0.0963855421686747,0.7229473684210526,0.0,0.0,0.0,0.18177705392689106,0
Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.19672131147540983,0.0,0.0,0.014084507042253521,0.0,0.13253012048192772,0.17717894736842105,0.009451530984558802,0.0,0.0,0.0,0
Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.14754098360655737,0.0,0.0,0.5492957746478874,0.0,0.674698795180723,0.1637894736842105,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.0,0.0,0.1204819277108434,0.18543157894736842,0.0,0.0,0.0,0.006316730003619255,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.7049180327868853,0.0,0.0,0.0,0.0,0.21686746987951808,0.17717894736842105,0.0,0.0,0.0,0.004108419290626131,1
Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.29508196721311475,0.0,0.0,0.676056338028169,0.0,0.25301204819277107,0.16033684210526314,0.386100002918941,0.0,0.0,0.005103714259862469,0
Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3770491803278688,0.0,0.1,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0034043612015924717,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,0.8196721311475411,0.0,0.8,1.0,0.0,0.0,0.11856842105263157,0.0,0.0,0.0,0.003681460369163952,0
Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.0,0.09859154929577466,0.0,0.16867469879518074,0.14694736842105263,0.0,0.0,0.0,0.08453221136445892,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.6557377049180328,0.0,0.0,0.14084507042253522,0.0,0.012048192771084341,0.376,0.0,0.0,0.0,0.09069625407166124,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8852459016393442,0.0,0.5,0.36619718309859156,0.0,0.3012048192771084,0.06762105263157894,0.33483172305087716,0.0,0.0,0.0031470548317046694,1
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.2,1.0,0.0,0.06024096385542169,0.17894736842105263,0.7809860182725706,0.0,0.0,0.03501628664495114,0
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3606557377049181,0.0,0.0,0.11267605633802817,0.0,0.012048192771084341,0.1944421052631579,0.0,0.0,0.0,0.003681460369163952,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.2622950819672132,0.0,0.8,0.9014084507042254,0.7326930772308924,0.04819277108433736,0.03494736842105264,0.0,0.0,0.0,0.0011394996380745567,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.6885245901639344,0.0,0.0,0.9014084507042254,0.0,0.0963855421686747,0.0,0.8334919291281122,0.0,0.0,0.004566481179876946,0
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.2295081967213115,0.16666666666666666,0.1,0.056338028169014086,0.0,0.20481927710843376,0.1545263157894737,0.0,0.3540347293156281,0.0,0.0008624004705030763,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.04918032786885246,0.0,0.0,0.16901408450704225,0.9001600640256103,0.3012048192771084,0.06778947368421052,0.0,0.5105209397344228,0.0,0.16537447973217517,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.18032786885245905,0.0,0.0,0.11267605633802817,0.0,0.8072289156626506,0.025515789473684207,0.10727108205143174,0.0,0.0,0.005454329533116178,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.1267605633802817,0.0,0.012048192771084341,0.0679578947368421,0.0,0.29458631256384066,0.0,0.0005853013029315961,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.459016393442623,0.0,0.0,0.7887323943661972,0.7791116446578631,0.06024096385542169,0.18585263157894738,0.6385416970723021,0.0,0.0,0.0032742942453854508,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.4,0.8591549295774649,0.0,0.012048192771084341,0.1432421052631579,0.0,0.0,0.0,0.0020132102786825914,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.8688524590163934,0.0,0.0,0.0,0.0,0.24096385542168677,8.421052631578948e-05,0.0,0.0,0.0,0.0,0
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.29508196721311475,0.16666666666666666,0.6000000000000001,0.8732394366197184,0.0,0.10843373493975905,0.42652631578947364,0.0,0.2663942798774259,0.0,0.0031555374592833877,0
Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.6885245901639344,0.0,1.0,0.0,0.0,0.08433734939759036,0.05953684210526316,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,0.09836065573770492,0.5,0.6000000000000001,0.1267605633802817,0.0,0.6867469879518073,0.01136842105263158,0.0,0.0,0.0,0.0020047276511038726,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,0.0,0.5,0.6000000000000001,0.8591549295774649,0.0,0.6867469879518073,0.7995789473684211,0.6762427391342422,0.0,0.0,0.0048407528049221864,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.5573770491803279,0.0,0.0,0.4084507042253521,0.8335334133653461,0.3132530120481928,0.18551578947368422,0.0,0.0,0.0,0.00030537459283387625,0
Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.0,0.4507042253521127,0.0,0.03614457831325301,0.46021052631578946,0.0,0.0,0.0,0.0008567453854505971,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.0,0.014084507042253521,0.0,0.14457831325301207,0.6816842105263158,0.0,0.0,0.0,0.009800262395946434,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.1,0.971830985915493,0.0,0.21686746987951808,0.8669473684210527,0.0,0.311338100102145,0.0,0.005951977017734348,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.2295081967213115,0.0,0.30000000000000004,0.4366197183098592,0.9581832733093237,0.08433734939759036,0.8324210526315788,0.0,0.0,0.0,0.005790807093738691,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3770491803278688,0.0,0.0,0.07042253521126761,0.0,0.03614457831325301,0.18147368421052631,0.0,0.0,0.0,0.006243213897937025,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5409836065573771,0.5,0.7000000000000001,0.676056338028169,0.0,0.6626506024096386,0.019789473684210527,0.0,0.0,0.0,0.3793487604053565,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.7377049180327869,0.5,0.5,0.9295774647887325,0.0,0.22891566265060245,0.10172631578947368,0.0,0.0,0.0,0.004662617625769091,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,0.8196721311475411,0.0,0.30000000000000004,0.9859154929577465,0.0,0.1204819277108434,0.0029473684210526313,0.7900931142181616,0.0,0.0,0.0006842652913499819,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.5901639344262295,0.0,0.8,1.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.006514657980456026,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.15492957746478872,0.0,0.26506024096385544,0.18543157894736842,0.0,0.15097037793667006,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.1,0.4084507042253521,0.0,0.26506024096385544,0.04252631578947368,0.3406579293032488,0.0,0.0,1.696525515743757e-05,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2622950819672132,0.0,0.1,0.14084507042253522,0.0,0.20481927710843376,0.019789473684210527,0.0,0.0,0.0,0.001283704306912776,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.5081967213114754,0.0,0.0,0.0,0.0,0.27710843373493976,0.17751578947368418,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Cable,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.1639344262295082,0.0,0.8,0.33802816901408456,0.0,0.6867469879518073,0.050610526315789474,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1639344262295082,0.3333333333333333,0.8,0.5915492957746479,0.0,0.6867469879518073,0.025515789473684207,0.4915438278992381,0.0,0.0,0.06383177252985885,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.26760563380281693,0.0,0.03614457831325301,0.06021052631578948,0.0,0.0,0.0,0.005666395222584148,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.0,0.014084507042253521,0.0,0.3373493975903614,0.0,0.0,0.0,0.0,0.024582654723127036,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.1,0.2112676056338028,0.0,0.06024096385542169,0.8315789473684211,0.0,0.0,0.0,0.0007238508867173363,1
Yes,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.5901639344262295,0.0,0.0,0.46478873239436624,0.0,0.06024096385542169,0.1376842105263158,0.0,0.4574055158324821,0.0,0.0036871154542164313,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.42622950819672134,0.0,0.0,0.014084507042253521,0.0,0.2891566265060241,0.5974736842105264,0.016106716483259873,0.0,0.0,0.008669245385450598,1
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,0.459016393442623,0.0,0.0,0.5352112676056339,0.0,0.3253012048192771,0.07654736842105263,0.37593041244636444,0.0,0.0,0.0005853013029315961,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.7000000000000001,0.323943661971831,0.9385754301720688,0.21686746987951808,0.0,0.0,0.0,0.0,0.3183360477741585,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.24590163934426235,0.0,0.0,0.1267605633802817,0.0,0.1807228915662651,0.3776842105263158,0.0,0.0,0.0,0.004263934129569309,1
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7213114754098361,0.0,0.7000000000000001,0.15492957746478872,0.0,0.03614457831325301,0.018105263157894735,0.0,0.0,0.0,0.1675827904451683,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,1.0,0.0,0.0,0.014084507042253521,0.5326130452180873,0.10843373493975905,0.3785263157894737,0.0,0.0,0.0,0.0014816322837495478,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.1639344262295082,0.0,0.4,1.0,0.7144857943177272,0.674698795180723,0.16126315789473683,0.0,0.0,0.0,0.0008821932681867536,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.9836065573770493,0.0,0.8,0.16901408450704225,0.0,0.04819277108433736,0.17751578947368418,0.0,0.0,0.0,0.17699002442996745,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.2295081967213115,0.0,0.0,0.02816901408450704,0.9955982392957183,0.012048192771084341,0.061052631578947365,0.0,0.0,0.0,0.0014929424538545062,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8524590163934426,0.0,0.1,0.08450704225352114,0.8587434973989596,0.0,0.027368421052631577,0.0,0.0,0.0,0.003517462902642056,1
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.08196721311475408,0.0,0.0,0.8732394366197184,0.0,0.5421686746987953,0.11848421052631579,0.0,0.0,0.0,0.00439400108577633,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4426229508196722,0.16666666666666666,1.0,0.0,0.0,0.14457831325301207,0.5890526315789474,0.008167196940949823,0.0,0.0,0.003237536192544336,0
Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,0.3770491803278688,0.3333333333333333,0.1,0.9295774647887325,0.0,0.2891566265060241,0.05069473684210526,0.0,0.0,0.0,0.0028360251538183134,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.11267605633802817,0.0,0.08433734939759036,0.15225263157894736,0.09454449925567004,0.0,0.0,0.0034100162866449514,1
Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.8196721311475411,0.0,0.0,0.23943661971830985,0.0,0.25301204819277107,0.41978947368421055,0.10108292711404303,0.0,0.0,0.0057512214983713355,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.0,0.3802816901408451,0.0,0.0963855421686747,0.0592,0.3375054730143904,0.0,0.0,0.22278773072747016,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.7377049180327869,0.0,0.4,0.619718309859155,0.0,0.20481927710843376,0.07612631578947368,0.4408593362328147,0.0,0.0,0.006658862649294246,0
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.1639344262295082,0.0,0.0,0.1267605633802817,0.0,0.48192771084337355,0.6724210526315789,0.0,0.0,0.0,0.0008708830980817952,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.7213114754098361,0.0,0.0,0.5633802816901409,0.0,0.24096385542168677,0.08446315789473684,0.0,0.0,0.0,0.1209142010495838,1
Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.1311475409836066,0.0,0.6000000000000001,0.18309859154929578,0.0,0.6867469879518073,0.017010526315789472,0.07809334773344231,0.0,0.0,0.002281826818675353,0
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.34426229508196726,0.0,0.0,0.8873239436619719,0.0,0.24096385542168677,0.013052631578947368,0.0,0.4308478038815117,0.0,0.0006333695258776693,0
Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.2786885245901639,0.0,0.0,0.04225352112676056,0.0,0.21686746987951808,0.17709473684210528,0.02299541726261712,0.0,0.0,0.00425827904451683,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0,0.0,0.0,0.0,0.0,0.3012048192771084,0.18551578947368422,0.0,0.0,0.0,0.004244141331885632,1
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,0.3278688524590164,0.5,0.7000000000000001,1.0,0.0,0.25301204819277107,0.06753684210526316,0.0,0.0,0.0,1.0,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.18309859154929578,0.0,0.0963855421686747,0.01709473684210526,0.0,0.0,0.0,0.13882668295331163,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4098360655737705,0.0,0.0,0.323943661971831,0.4953981592637055,0.0,0.0,0.0,0.0,0.0,0.00515743756786102,1
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.2295081967213115,0.0,0.1,0.7042253521126761,0.0,0.08433734939759036,0.09473684210526316,0.0,0.0,0.0,0.0049029587404994576,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.0,0.04225352112676056,0.0,0.3253012048192771,0.034105263157894736,0.0,0.0,0.0,0.04800036192544336,1
