Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.21311475409836067,0.25,0.36363636363636365,0.676056338028169,0.0,0.25301204819277107,0.12865096359743042,0.0,0.0,0.0,0.0035698694972888523,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.19672131147540983,0.0,0.0,0.0,0.0,0.1204819277108434,0.10321199143468952,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3114754098360656,0.125,0.2727272727272727,0.056338028169014086,0.0,0.1204819277108434,0.06055674518201285,0.0,0.0,0.0,0.027240717764911312,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.6557377049180328,0.125,1.0,0.5915492957746479,0.0,0.27710843373493976,0.2020556745182013,0.0,0.030539044886247185,0.0,0.004440079036853231,0
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.6065573770491803,0.0,0.5454545454545454,1.0,0.0,0.21686746987951808,0.5725910064239829,0.0,0.0,0.0,0.006341328921974083,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.04225352112676056,0.0,0.024096385542168676,0.7610278372591006,0.0,0.0,0.0,0.0009879606653800204,1
Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,0.21311475409836067,0.0,0.0,0.0,0.0,0.1807228915662651,0.0,0.0,0.0,0.0,0.0003417654627332047,0
Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.42622950819672134,0.25,0.09090909090909091,0.7746478873239437,0.0,0.13253012048192772,0.09490364025695933,0.0,0.2256609961057594,0.0,0.00041356492969396195,0
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.3770491803278688,0.375,0.09090909090909091,0.5633802816901409,0.0,0.6506024096385543,0.06072805139186296,0.0,0.0,0.0,0.0,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.0,0.0,0.0,0.1927710843373494,0.18004282655246254,0.0,0.0,0.0,0.0028949545078577337,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,0.47540983606557374,0.0,0.4545454545454546,0.943661971830986,0.0,0.1566265060240964,0.12376873661670236,0.6915028287906694,0.0,0.0,0.19060748093006158,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.2786885245901639,0.0,0.2727272727272727,0.5211267605633804,0.0,0.08433734939759036,0.1633404710920771,0.0,0.0,0.0,0.13871082621082623,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.2727272727272727,1.0,0.5745149029805962,0.27710843373493976,0.9837259100642398,0.9980801420694869,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9672131147540984,0.0,0.09090909090909091,0.07042253521126761,0.5743148629725946,0.1807228915662651,0.10578158458244112,0.0,0.0,0.0,0.0012234629170113042,1
Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.1311475409836066,0.0,0.7272727272727273,0.0,0.7339467893578716,0.9638554216867471,0.06021413276231264,0.0,0.0,0.0,0.01053728977116074,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.21311475409836067,0.375,0.36363636363636365,0.8591549295774649,0.5729145829165834,0.6024096385542169,0.044111349036402576,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.459016393442623,0.0,0.0,0.16901408450704225,0.0,0.20481927710843376,0.07785867237687366,0.0,0.0,0.0,0.00354402168918298,0
Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0,0.0,0.18181818181818182,0.7042253521126761,0.0,0.24096385542168677,0.10295503211991434,0.0,0.0,0.0,0.004187344913151365,1
Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.24590163934426235,0.0,0.0,0.3943661971830986,0.0,0.27710843373493976,0.4192719486081371,0.0,0.0,0.0,0.08378710596452532,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.9344262295081968,0.0,0.0,0.8873239436619719,0.0,0.26506024096385544,0.9331905781584583,0.0,0.0,0.0,0.006617038875103391,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.8524590163934426,0.0,0.09090909090909091,1.0,0.0,0.04819277108433736,0.13747323340471093,0.7710209444501106,0.0,0.0,0.003032809484422388,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.9344262295081968,0.0,0.6363636363636364,0.7042253521126761,0.0,0.0963855421686747,0.8021413276231264,0.0,0.0,0.0,0.03237007168458782,0
Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.47540983606557374,0.0,0.0,0.2112676056338028,0.0,0.3373493975903614,0.14578158458244111,0.0,0.0,0.0,0.004313711975002298,1
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3606557377049181,0.0,0.0,0.14084507042253522,0.0,0.3253012048192771,0.6419700214132763,0.0,0.0,0.0,0.07973761602793861,1
Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,0.459016393442623,0.0,0.0,0.8028169014084507,0.0,0.21686746987951808,0.14775160599571735,0.0,0.0,0.0,0.0003676132708390773,0
Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,0.8688524590163934,0.0,0.0,0.7323943661971831,0.0,0.3132530120481928,0.828693790149893,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.7377049180327869,0.0,0.0,0.0,0.0,0.22891566265060245,0.6925053533190578,0.009701282105124219,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.7183098591549296,0.0,0.3373493975903614,0.11160599571734475,0.0,0.0,0.0,0.0003044297399136109,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.36363636363636365,0.07042253521126761,0.0,0.1807228915662651,0.06920770877944325,0.0,0.0,0.0,0.0014991728701406121,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.25,0.09090909090909091,0.619718309859155,0.0,0.20481927710843376,0.8218415417558887,0.5347584278763371,0.0,0.0,0.28833229942100913,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.18181818181818182,0.647887323943662,0.9739947989597919,0.22891566265060245,0.06860813704496788,0.0,0.0,0.0,0.0024210780259167355,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.6363636363636364,0.5211267605633804,0.0,0.26506024096385544,0.05190578158458244,0.0,0.9389219102275058,0.0,0.0034607343075085013,0
Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.016393442622950838,0.0,0.2727272727272727,0.25352112676056343,0.0,0.5542168674698796,0.09490364025695933,0.13569195879504914,0.0,0.0,0.003753676132708391,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,0.4098360655737705,0.0,0.09090909090909091,0.0,0.0,0.1927710843373494,0.1468950749464668,0.0,0.0,0.0,0.002398102196489293,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.09090909090909091,0.7746478873239437,0.0,0.27710843373493976,0.09635974304068523,0.0,0.0,0.0,0.004618141714915909,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.39344262295081966,0.0,0.0,0.0,0.7963592718543709,0.25301204819277107,0.18920770877944326,0.0,0.0,0.0,0.011433347118830992,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.3770491803278688,0.0,0.0,0.8873239436619719,0.0,0.26506024096385544,0.12034261241970022,0.0,0.0,0.0,0.0010109364948074626,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.09090909090909091,0.676056338028169,0.0,0.24096385542168677,0.026124197002141327,0.5824069018892601,0.2918630866980939,0.0,0.005606102380295929,1
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.3606557377049181,0.0,0.9090909090909092,0.9577464788732395,0.0,0.06024096385542169,0.10338329764453963,0.0,0.0,0.0,0.0004394127377998346,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.3770491803278688,0.0,0.0,0.04225352112676056,0.0,0.10843373493975905,0.15460385438972163,0.0,0.0,0.0,0.014061207609594707,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.5409836065573771,0.0,0.0,1.0,0.0,0.1204819277108434,0.0350321199143469,0.0,0.0,0.0,0.004066721808657293,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.016393442622950838,0.0,0.4545454545454546,0.8732394366197184,0.0,0.5903614457831325,0.0,0.7331157494345418,0.0,0.0,0.005781293079680176,0
Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.459016393442623,0.0,0.0,0.22535211267605634,0.0,0.03614457831325301,0.563169164882227,0.0,0.0,0.0,0.23166816009557945,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.7049180327868853,0.0,0.0,0.22535211267605634,0.8993798759751951,0.3253012048192771,0.0689507494646681,0.1614660515121881,0.0,0.0,0.005835860674570353,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.11475409836065575,0.25,0.0,0.6338028169014085,0.0,1.0,0.02638115631691649,0.0,0.0,0.0,0.0038656833011671728,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.04918032786885246,0.0,0.0,0.014084507042253521,0.0,0.6867469879518073,0.17516059957173447,0.0,0.0,0.0,0.0037450601966731,0
Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.2295081967213115,0.25,0.09090909090909091,0.7887323943661972,0.0,0.10843373493975905,0.04668094218415418,0.0,0.0,0.0,0.002748483595257789,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0,0.0,0.0,0.0,0.7977595519103822,0.20481927710843376,0.6308351177730194,0.008837346036393306,0.0,0.0,0.011453450969580004,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.3114754098360656,0.125,0.2727272727272727,0.7746478873239437,0.0,0.20481927710843376,0.06012847965738758,0.704797844959473,0.0,0.0,0.6780626780626782,0
Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4918032786885246,0.0,0.0,0.0,0.0,0.10843373493975905,0.46209850107066386,0.006473520959449,0.0,0.0,0.0020563367337560886,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.2786885245901639,0.0,0.09090909090909091,0.16901408450704225,0.0,0.3132530120481928,0.05353319057815846,0.0,0.0,0.0,0.0037766519621358335,1
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.5901639344262295,0.25,0.5454545454545454,1.0,0.0,0.1204819277108434,0.6925053533190578,0.0,0.0,0.0,0.006048387096774193,0
Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,0.2786885245901639,0.0,0.0,0.2112676056338028,0.0,0.07228915662650603,0.04359743040685225,0.0,0.0,0.0,0.03152283797445088,1
Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.24590163934426235,0.125,0.0,0.0,0.0,0.1807228915662651,0.009336188436830836,0.0,0.0,0.0,0.004325199889716019,1
Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.4918032786885246,0.0,0.6363636363636364,0.8309859154929577,0.0,0.22891566265060245,0.5126338329764455,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,0.639344262295082,0.0,0.0,0.0,0.9567913582716543,0.1204819277108434,0.12034261241970022,0.0,0.0,0.0,0.013736674018932084,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.9344262295081968,0.0,0.4545454545454546,1.0,0.5549109821964393,0.012048192771084341,0.11194860813704498,0.0,0.0,0.0,0.001516404742211194,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.014084507042253521,0.0,0.855421686746988,0.6847965738758031,0.0,0.0,0.0,0.0008730815182428086,0
Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,0.0,0.0,0.0,0.09859154929577466,0.0,0.855421686746988,0.13713062098501072,0.0,0.0,0.0,9.190331770976933e-05,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.39344262295081966,0.0,0.0,0.0,0.0,0.27710843373493976,0.18852248394004284,0.0,0.0,0.0,0.004988626964433416,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9508196721311476,0.0,0.0,0.5070422535211268,0.8371674334866974,0.0,0.9143468950749465,0.48677397872557426,0.0,0.0,0.0035756134546457126,1
Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.0,0.7605633802816901,0.0,0.25301204819277107,0.0435117773019272,0.0,0.0,0.0,0.0017375471004503263,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.47540983606557374,0.25,0.09090909090909091,0.09859154929577466,0.0,0.26506024096385544,0.16659528907922913,0.0,0.0,0.0,0.001792114695340502,0
Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.14754098360655737,0.0,0.0,0.28169014084507044,0.0,0.48192771084337355,0.1486081370449679,0.0,0.0,0.0,0.0009649848359525779,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.07042253521126761,0.5187037407481496,0.26506024096385544,0.09498929336188437,0.0,0.0,0.0,0.0033257513096222775,1
Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.03278688524590162,0.0,0.0,0.014084507042253521,0.0,0.5542168674698796,0.2020556745182013,0.0,0.0,0.0,0.006617038875103391,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.3278688524590164,0.125,0.36363636363636365,0.49295774647887325,0.0,0.2891566265060241,0.0689507494646681,0.4421612800652751,0.0,0.0,0.0037393162393162395,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.0,0.0,0.6867469879518073,0.19057815845824413,0.0,0.0,0.0,0.0,1
Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.459016393442623,0.0,0.0,0.6619718309859155,0.0,0.3253012048192771,0.1974304068522484,0.5553009077328278,0.0,0.0,0.40722360077198794,1
Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.34426229508196726,0.0,0.0,1.0,0.0,0.25301204819277107,0.5117773019271948,0.0,0.0,0.0,0.006134546457127103,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.8591549295774649,0.0,0.5421686746987953,0.17173447537473235,0.0,0.2912482065997131,0.0,0.004755996691480562,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,0.03278688524590162,0.125,0.18181818181818182,0.7042253521126761,0.0,0.5421686746987953,0.19828693790149893,0.0,0.0,0.0,0.0009822167080231596,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.836065573770492,0.0,0.0,0.4366197183098592,0.0,0.08433734939759036,0.017473233404710922,0.2732137821801186,0.4162738266038123,0.0,0.0020218729896149252,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9344262295081968,0.0,0.0,0.2112676056338028,0.0,0.24096385542168677,0.12042826552462528,0.0,0.0,0.0,0.08813528168366878,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.42622950819672134,0.0,0.0,0.4366197183098592,0.0,0.2891566265060241,0.00017130620985010707,0.0,0.0,0.0,0.2316882639463285,1
Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.5901639344262295,0.0,0.0,0.647887323943662,0.0,0.03614457831325301,0.08642398286937902,0.0,0.0,0.0,0.004150009190331771,0
Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.08196721311475408,0.0,0.0,0.943661971830986,0.0,0.6867469879518073,0.05524625267665954,0.44249725520311495,0.0,0.0,1.1487914713721166e-05,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.8852459016393442,0.0,0.6363636363636364,0.3943661971830986,0.7351470294058812,0.1204819277108434,0.1030406852248394,0.28290906472921,0.0,0.0,0.3060811276537083,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,0.5901639344262295,0.375,0.0,0.16901408450704225,0.6387277455491098,0.24096385542168677,0.051648822269807285,0.12406481920337895,0.0,0.0,0.0020362328830070765,0
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,0.5901639344262295,0.25,0.0,0.7887323943661972,0.0,0.21686746987951808,0.15032119914346898,0.0,0.1321992211518754,0.0,0.0015853322304935208,0
Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.39344262295081966,0.0,0.0,0.4366197183098592,0.0,0.1204819277108434,0.5554603854389721,0.0,0.0,0.0,0.14263394908556198,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,0.6885245901639344,0.0,0.0,0.15492957746478872,0.6963392678535708,0.16867469879518074,0.1974304068522484,0.0,0.0,0.0,0.11996829335539015,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,1.0,0.0,0.0,0.9859154929577465,0.0,0.08433734939759036,0.9057815845824412,0.8858764451430594,0.0,0.0,0.00029006984652145943,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4426229508196722,0.0,0.0,0.3098591549295775,0.0,0.25301204819277107,0.18029978586723772,0.0,0.0,0.0,0.11969258340226083,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.056338028169014086,0.0,0.21686746987951808,0.004710920770877945,0.0,0.0,0.0,0.05619026284348865,0
Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.14754098360655737,0.0,0.0,0.0,0.7989597919583916,0.6867469879518073,0.1801284796573876,0.0,0.0,0.0,0.011470682841650584,1
Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.39344262295081966,0.0,0.6363636363636364,1.0,0.0,0.1927710843373494,0.026038543897216274,0.0,0.0,0.0,0.0033085194375516956,0
Yes,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.014084507042253521,0.4966993398679736,0.6024096385542169,0.008907922912205568,0.0,0.0,0.0,0.014262246117084827,1
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,0.14754098360655737,0.0,0.0,0.04225352112676056,0.0,0.8915662650602411,0.06920770877944325,0.0,0.0,0.0,0.0003791011855527985,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.836065573770492,0.0,0.0,0.014084507042253521,0.0,0.14457831325301207,0.8038543897216274,0.02360825298927879,0.0,0.0,0.0006835309254664094,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.6363636363636364,0.9859154929577465,0.0,0.20481927710843376,0.09464668094218416,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.6557377049180328,0.0,0.0,0.09859154929577466,0.0,0.03614457831325301,0.18115631691648823,0.0,0.0,0.0,0.00581288484514291,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21311475409836067,0.0,0.09090909090909091,0.2112676056338028,0.0,0.3373493975903614,0.6325481798715203,0.0,0.0,0.0,0.006708942192813161,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.0,0.0,0.26506024096385544,0.07717344753747324,0.0,0.0,0.0,0.0,1
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.639344262295082,0.0,0.8181818181818182,0.25352112676056343,0.0,0.25301204819277107,0.0006852248394004283,0.0,0.0,0.0,0.058278191342707474,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.0,0.5633802816901409,0.5591118223644729,0.25301204819277107,0.14578158458244111,0.0,0.0,0.0,0.32911439665471925,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.7540983606557378,0.0,0.09090909090909091,0.49295774647887325,0.0,0.03614457831325301,0.11349036402569594,0.3759021832384403,0.0,0.0,0.005583126550868487,1
Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.6557377049180328,0.0,0.5454545454545454,1.0,0.0,0.24096385542168677,0.6051391862955033,0.0,0.0,0.0,0.891645988420182,0
Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.0655737704918033,0.0,0.09090909090909091,0.09859154929577466,0.0,0.46987951807228917,0.1460385438972163,0.0,0.0,0.0,0.006157522286554545,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.4545454545454546,0.943661971830986,0.0,0.9638554216867471,0.7704496788008566,0.0,0.0,0.0,0.002435437919308887,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.0,0.08450704225352114,0.0,0.0,0.02638115631691649,0.0,0.0,0.0,0.004942675305578532,1
Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.29508196721311475,0.125,0.2727272727272727,0.8450704225352113,0.0,0.20481927710843376,0.06072805139186296,0.0,0.0,0.0,0.7547215329473395,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.0,0.0,0.0,0.25301204819277107,0.115203426124197,0.0,0.0,0.0,0.0,1
