Customer_ID,Gender,Age,Married,Number_Dependents,City,Zip_Code,Latitude,Longtitude,Number_Referrals,Tenure,Offer,Phone_service,Average_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Average_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Tenure_bins,Monthly_Charge_bins,Age_bins
0136-IFMYD,Male,71,Yes,0,Los Angeles,90001,33973616,-11824902.0,1,69,,Yes,0.0,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,0.0,0.0,0.0,22.29,0.54,0,,,Alto,Alto,Alto
0137-OCGAB,Female,25,No,0,Fairfield,94533,38287136,-12202711.0,0,1,Offer E,Yes,0.0,Yes,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,8.02,0.0,0.0,0.0,1.23,9.43,1,Price,Lack of affordable download/upload speed,Baixo,Baixo,Baixo
0137-UDEUO,Female,24,No,0,Stockton,95204,37974498,-121319568.0,0,3,Offer E,Yes,25.75,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,63.75,0.0,0.0,5.25,0.0,1,Price,Long distance charges,Baixo,Baixo,Baixo
0139-IVFJG,Female,19,Yes,0,Temecula,92592,33507255,-117029473.0,10,2,,Yes,0.0,No,Yes,Fiber Optic,53.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,18.35,0.0,0.0,0.0,9.03,7.08,0,,,Baixo,Baixo,Baixo
0141-YEAYS,Female,77,No,0,Fallbrook,92028,33362575,-117299644.0,0,27,,Yes,0.0,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,14.45,0.0,0.0,0.0,8.19,9.24,0,,,Médio-Baixo,Baixo,Baixo
0142-GVYSN,Male,57,No,0,Randsburg,93554,35405722,-117773354.0,0,26,Offer C,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.03,0.0,0.0,0.0,346.84,18.09,0,,,Médio-Baixo,Baixo,Baixo
0147-ESWWR,Female,73,Yes,0,Atascadero,93422,35453912,-12069461.0,9,39,,Yes,0.0,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5.25,0.0,0.0,0.0,785.85,0.0,0,,,Médio-Alto,Baixo,Baixo
0148-DCDOS,Male,41,No,0,Planada,95365,37329725,-120306399.0,0,25,,Yes,34.88,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,22.07,0.0,0.0,0.0,0.0,18.01,1,Competitor,Competitor had better devices,Médio-Baixo,Baixo,Baixo
0151-ONTOV,Female,43,No,0,Moorpark,93021,34312945,-118858169.0,0,1,Offer E,Yes,39.81,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,22.09,0.0,0.0,0.0,39.81,110.71,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
0156-FVPTA,Male,48,Yes,0,Solvang,93463,34624399,-120137875.0,1,22,Offer D,Yes,0.0,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,6.02,0.0,0.0,0.0,23.28,0.0,1,Attitude,Attitude of service provider,Médio-Baixo,Baixo,Baixo
0164-APGRB,Female,56,No,0,Calistoga,94515,38629618,-122593216.0,0,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,18.09,0.0,0.0,0.0,3482.64,11979.34,0,,,Alto,Baixo,Baixo
0164-XAIRP,Female,51,No,0,La Mirada,90638,33902045,-118008961.0,0,24,,Yes,0.0,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.55,0.0,0.0,0.0,15.36,5.56,0,,,Médio-Baixo,Baixo,Baixo
0168-XZKBB,Female,34,Yes,0,Boron,93516,3495703,-11773045.0,8,19,,Yes,0.0,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,0.0,0.0,0.0,148.96,9.36,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
0174-QRVVY,Male,21,Yes,2,San Marcos,92078,33119028,-117166036.0,2,71,,Yes,0.0,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,1.35,0.0,0.0,0.0,5.02,2500.75,0,,,Alto,Baixo,Baixo
0177-PXBAT,Male,78,Yes,0,Desert Center,92239,33889605,-115257009.0,7,33,,Yes,0.0,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,13.09,0.0,0.0,0.0,829.95,4524.65,0,,,Médio-Baixo,Baixo,Baixo
0178-CIIKR,Female,60,No,0,Crows Landing,95313,37435664,-121049056.0,0,3,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,0.0,0.0,0.0,8.07,18.07,0,,,Baixo,Baixo,Baixo
0178-SZBHO,Male,54,Yes,1,Tuolumne,95379,37939768,-120188002.0,7,47,,Yes,0.0,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,15.02,0.0,0.0,0.0,3.23,4068.68,0,,,Médio-Alto,Baixo,Baixo
0181-RITDD,Male,42,Yes,3,San Diego,92120,32807867,-117060993.0,2,62,,Yes,0.0,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,12.15,6825.65,0.0,0.0,13.12,6934.77,0,,,Alto,Baixo,Baixo
0186-CAERR,Male,22,No,0,Auburn,95603,38912881,-121082766.0,0,71,,Yes,0.0,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,20.03,0.0,0.0,0.0,12.48,18.03,0,,,Alto,Baixo,Baixo
0187-QSXOE,Male,71,Yes,0,Fresno,93725,36623632,-119741322.0,8,7,,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,293.79,11.24,0,,,Baixo,Baixo,Baixo
0187-WZNAB,Female,56,Yes,2,Del Rey,93616,36657462,-119595293.0,6,27,Offer C,Yes,46.66,No,Yes,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,2.04,0.0,0.0,0.0,1259.82,16.17,0,,,Médio-Baixo,Baixo,Baixo
0188-GWFLE,Male,33,No,0,Redwood City,94065,37527497,-122230941.0,0,2,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,0.0,0.0,0.0,0.0,13.32,0,,,Baixo,Baixo,Baixo
0191-EQUUH,Female,32,No,3,Landers,92285,34341737,-116539416.0,0,25,Offer C,No,,,Yes,Cable,75.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,11.05,0.0,0.0,0.0,0.0,4.45,0,,,Médio-Baixo,Baixo,Baixo
0191-ZHSKZ,Male,80,No,0,Hawthorne,90250,33914775,-118348083.0,0,30,,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,0.0,0.0,0.0,6.03,5.06,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
0193-ESZXP,Female,73,Yes,0,Oceano,93445,35059695,-120604741.0,1,58,,Yes,0.0,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,9.05,0.0,0.0,0.0,22.52,12.02,1,Attitude,Attitude of support person,Alto,Baixo,Baixo
0195-IESCP,Male,26,Yes,0,Armona,93202,36315979,-119710852.0,1,10,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,13.25,0.0,0.0,0.0,20.02,15.05,1,Competitor,Competitor offered more data,Baixo,Baixo,Baixo
0196-JTUQI,Female,59,No,0,Clarksburg,95612,38384648,-121578701.0,0,9,,Yes,0.0,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3.02,633.85,0.0,0.0,11.43,21.28,0,,,Baixo,Baixo,Baixo
0196-VULGZ,Female,78,Yes,0,Irvine,92620,33716136,-117752574.0,1,6,,Yes,28.71,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,12.35,0.0,0.0,0.0,4.26,23.16,1,Other,Deceased,Baixo,Baixo,Baixo
0197-PNKNK,Female,47,Yes,1,Scotts Valley,95066,37070177,-122010077.0,7,69,,Yes,38.92,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,12.45,0.0,0.0,0.0,21.48,6.08,0,,,Alto,Baixo,Baixo
0201-MIBOL,Female,68,No,0,Salida,95368,37713152,-12108739.0,0,66,,Yes,0.0,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,6.04,6471.85,0.0,0.0,17.07,9.55,0,,,Alto,Baixo,Baixo
0201-OAMXR,Female,30,No,0,Mckinleyville,95519,40965011,-124015255.0,0,70,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,19.55,0.0,0.0,0.0,18.07,10.03,1,Dissatisfaction,Network reliability,Alto,Baixo,Baixo
0203-HHYIJ,Male,62,No,0,Atherton,94027,37454924,-122203168.0,0,25,Offer C,Yes,0.0,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,1.03,0.0,0.0,0.0,19.25,23.06,1,Price,Long distance charges,Médio-Baixo,Baixo,Baixo
0206-OYVOC,Female,52,Yes,2,Huntington Beach,92649,33721917,-118043237.0,1,46,Offer B,Yes,0.0,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.25,0.0,0.0,0.0,15.18,15.38,0,,,Médio-Alto,Baixo,Baixo
0206-TBWLC,Female,63,Yes,0,Calimesa,92320,33982787,-117057627.0,7,54,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,0.0,0.0,0.0,15.06,17.01,0,,,Médio-Alto,Alto,Alto
0207-MDKNV,Female,54,No,0,Daly City,94014,37691561,-122445202.0,0,15,,Yes,0.0,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,9.01,1582.75,0.0,0.0,335.85,22.06,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
0208-BPQEJ,Female,48,Yes,1,Middletown,95461,38787446,-12258675.0,0,12,Offer D,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.04,0.0,0.0,0.0,0.0,9.01,0,,,Baixo,Baixo,Baixo
0212-ISBBF,Female,51,No,0,Berkeley,94705,37858898,-122240512.0,0,22,,No,,,Yes,Cable,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2.35,1098.85,0.0,0.0,0.0,1098.85,0,,,Médio-Baixo,Baixo,Baixo
0214-JHPFW,Female,22,Yes,0,Lost Hills,93249,35637715,-119893068.0,9,70,,No,,,Yes,Cable,85.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,9.08,0.0,1.01,0.0,0.0,6.29,0,,,Alto,Baixo,Baixo
0215-BQKGS,Male,52,No,0,Garden Grove,92844,33766476,-117969795.0,0,30,Offer C,Yes,24.73,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,12.03,0.0,0.0,0.0,21.09,22.05,0,,,Médio-Baixo,Baixo,Baixo
0218-QNVAS,Male,22,Yes,1,Indio,92203,33752938,-116230055.0,1,71,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,4.55,7113.75,0.0,0.0,20.14,12.09,0,,,Alto,Baixo,Baixo
0219-QAERP,Male,33,Yes,0,Oxnard,93033,34156629,-119117218.0,2,30,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,19.08,576.65,0.0,0.0,6.03,870.95,0,,,Médio-Baixo,Baixo,Baixo
0219-YTZUE,Male,26,Yes,0,San Diego,92122,3285723,-117209774.0,5,4,Offer E,Yes,28.77,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,12.08,0.0,0.0,0.0,19.08,486.98,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
0220-EBGCE,Male,58,No,0,Escondido,92027,33141265,-116967221.0,0,2,Offer E,Yes,0.0,No,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,0.0,0.0,0.0,4.28,3.58,1,Competitor,Competitor made better offer,Baixo,Médio-Alto,Médio-Alto
0221-NAUXK,Male,22,No,1,Moreno Valley,92553,33923149,-117244933.0,0,10,,Yes,0.0,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,6.06,10.01,0,,,Baixo,Baixo,Baixo
0221-WMXNQ,Male,66,No,0,Chino,91710,33990646,-117663025.0,0,4,Offer E,Yes,0.0,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,3.35,0.0,0.0,0.0,1.06,0.0,0,,,Baixo,Baixo,Baixo
0222-CNVPT,Male,69,No,0,Sacramento,95820,3853508,-121444144.0,0,52,Offer B,No,,,Yes,DSL,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.08,0.0,0.0,0.0,0.0,11.05,0,,,Médio-Alto,Baixo,Baixo
0224-HJAPT,Male,25,No,0,San Diego,92117,32825086,-117199424.0,0,5,,Yes,0.0,Yes,Yes,Cable,85.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,23.15,0.0,0.0,0.0,14.05,21.02,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
0224-NIJLP,Male,30,Yes,3,Turlock,95380,37474396,-120875917.0,1,8,Offer E,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.15,0.0,0.0,0.0,0.0,20.46,0,,,Baixo,Baixo,Baixo
0224-RLWWD,Female,73,No,0,Calexico,92231,32690654,-115431225.0,0,2,Offer E,Yes,0.0,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,20.03,0.0,0.0,0.0,47.82,17.12,0,,,Baixo,Baixo,Baixo
0225-ZORZP,Male,46,No,0,Groveland,95321,37902968,-119667544.0,0,3,Offer E,Yes,0.0,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,12.03,0.0,0.0,0.0,17.16,12.21,0,,,Baixo,Baixo,Baixo
0228-MAUWC,Male,40,No,0,Los Gatos,95033,37160194,-121945611.0,0,19,Offer D,Yes,0.0,Yes,Yes,DSL,18.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,11.55,0.0,0.0,0.0,9.15,1369.75,0,,,Médio-Baixo,Baixo,Baixo
0229-LFJAF,Male,53,No,0,Clovis,93611,36917652,-119593757.0,0,72,Offer A,Yes,0.0,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,0.0,0.0,0.0,23.52,5171.77,0,,,Alto,Médio-Alto,Médio-Alto
0230-UBYPQ,Male,76,Yes,0,Hyampom,96046,40648024,-123465088.0,2,63,Offer B,No,,,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,12.01,0.0,0.0,0.0,0.0,18.09,0,,,Alto,Baixo,Baixo
0230-WEQUW,Male,38,Yes,0,Woodland Hills,91364,34153733,-118593408.0,1,66,,No,,,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,8.06,0.0,0.0,0.0,0.0,21.02,0,,,Alto,Baixo,Baixo
0231-LXVAP,Male,23,No,0,Temecula,92592,33507255,-117029473.0,0,1,,Yes,0.0,No,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3.09,0.0,0.0,0.0,20.56,0.46,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
0233-FTHAV,Female,24,No,0,Livingston,95334,37361987,-120748394.0,0,60,,Yes,0.0,Yes,Yes,Fiber Optic,48.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,7.02,0.0,0.0,0.0,5.04,18.04,0,,,Alto,Baixo,Baixo
0234-TEVTT,Female,43,Yes,3,Tulare,93274,36185471,-119375243.0,3,48,,No,,,Yes,DSL,22.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,0.0,0.0,0.0,0.0,0.0,12.03,0,,,Médio-Alto,Baixo,Baixo
0235-KGSLC,Female,45,No,0,Buellton,93427,34631362,-120238218.0,0,1,Offer E,Yes,0.0,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,13.55,0.0,0.0,0.0,9.34,118.89,1,Other,Moved,Baixo,Baixo,Baixo
0236-HFWSV,Male,49,No,0,Palmdale,93552,34557711,-118029441.0,0,15,,Yes,48.93,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,21.35,1444.65,0.0,0.0,733.95,18.06,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
0237-YFUTL,Female,62,Yes,0,Midway City,92655,33744439,-11798588.0,4,50,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,0.0,0.0,0.0,0.05,6.03,0,,,Médio-Alto,Alto,Alto
0238-WHBIQ,Male,25,Yes,1,Folsom,95630,38672638,-121147403.0,10,72,Offer A,Yes,33.75,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,17.07,0.0,0.0,0.0,0.0,9.03,0,,,Alto,Baixo,Baixo
0239-OXEXL,Female,37,No,0,Oakland,94619,37787186,-12214633.0,0,46,,Yes,0.0,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,12.25,0.0,0.0,0.0,22.42,10.02,0,,,Médio-Alto,Baixo,Baixo
0244-LGNFY,Female,35,Yes,1,San Anselmo,94960,3799272,-122575026.0,4,72,,Yes,0.0,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,0.0,0.0,0.0,0.0,0.0,0,,,Alto,Alto,Alto
0247-SLUJI,Male,37,Yes,3,Duarte,91010,34145695,-11795982.0,2,1,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.07,0.0,0.0,0.0,10.28,53.98,0,,,Baixo,Baixo,Baixo
0248-IPDFW,Female,19,No,0,Lake Elsinore,92530,33655421,-117391751.0,0,1,,Yes,0.0,Yes,Yes,Cable,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2.01,0.0,0.0,0.0,5.13,7.23,0,,,Baixo,Baixo,Baixo
0248-PGHBZ,Female,69,No,0,San Clemente,92672,33429488,-117609432.0,0,67,Offer A,Yes,0.0,No,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,20.45,6140.85,0.0,0.0,4.19,1.04,0,,,Alto,Baixo,Baixo
0253-ZTEOB,Female,44,Yes,1,Los Angeles,90004,34076259,-118310715.0,5,48,,Yes,0.0,Yes,Yes,DSL,27.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,0.0,0.0,0.0,21.12,3.42,0,,,Médio-Alto,Médio-Alto,Médio-Alto
0254-FNMCI,Female,19,No,0,Downey,90241,33940884,-118128628.0,0,72,,Yes,41.91,No,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,13.09,0.0,0.0,0.0,17.52,10641.72,0,,,Alto,Baixo,Baixo
0254-KCJGT,Male,64,Yes,0,Bodega Bay,94923,38377165,-123037957.0,6,52,Offer B,Yes,0.0,Yes,Yes,Cable,24.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,9.04,0.0,0.0,0.0,0.0,0.13,0,,,Médio-Alto,Baixo,Baixo
0254-WWRKD,Female,44,Yes,3,Challenge,95925,39461768,-121195825.0,1,67,Offer A,Yes,0.0,No,Yes,Cable,28.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,2.55,3431.75,0.0,0.0,22.03,22.05,0,,,Alto,Baixo,Baixo
0256-LTHVJ,Female,58,Yes,0,Ludlow,92338,34702766,-116093376.0,1,28,Offer C,Yes,0.0,No,Yes,Fiber Optic,13.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,9.05,0.0,0.0,0.0,15.08,10.09,1,Competitor,Competitor had better devices,Médio-Baixo,Baixo,Baixo
0257-KXZGU,Female,29,Yes,1,Santa Clara,95051,37348129,-12198469.0,9,32,Offer C,Yes,0.0,Yes,Yes,DSL,51.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,14.45,0.0,0.0,0.0,1064.96,14.51,0,,,Médio-Baixo,Baixo,Baixo
0257-ZESQC,Female,80,Yes,0,Perris,92571,33828289,-117201666.0,2,27,,Yes,0.0,No,Yes,Cable,25.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3.02,0.0,0.0,0.0,21.54,0.0,1,Attitude,Attitude of support person,Médio-Baixo,Baixo,Baixo
0258-NOKBL,Male,22,No,0,Fortuna,95540,40584991,-124121504.0,0,3,,Yes,0.0,No,Yes,Fiber Optic,73.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,18.04,0.0,0.0,0.0,22.44,362.89,0,,,Baixo,Baixo,Baixo
0259-GBZSH,Male,22,No,0,San Diego,92122,3285723,-117209774.0,0,2,Offer E,Yes,0.0,Yes,Yes,Cable,27.0,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,0.0,0.0,0.0,80.86,22.36,1,Competitor,Competitor made better offer,Baixo,Médio-Alto,Médio-Alto
0260-ZDLGK,Female,50,No,2,San Dimas,91773,34102119,-117815532.0,0,9,,Yes,0.0,No,Yes,Cable,11.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.09,0.0,0.0,0.0,7.41,970.81,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
0263-FJTQO,Male,53,Yes,2,Rescue,95672,38724322,-120991237.0,10,50,Offer B,Yes,0.0,Yes,Yes,Cable,28.0,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,22.05,3486.65,0.0,0.0,16.05,23.15,0,,,Médio-Alto,Baixo,Baixo
0264-CNITK,Female,45,Yes,2,Clio,96106,39745805,-120580882.0,1,71,,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.01,0.0,0.0,0.0,19.13,3592.73,0,,,Alto,Baixo,Baixo
0265-EDXBD,Male,76,Yes,0,San Diego,92122,3285723,-117209774.0,2,32,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2.09,0.0,0.0,0.0,1514.88,2.23,1,Attitude,Attitude of support person,Médio-Baixo,Baixo,Baixo
0265-PSUAE,Female,57,Yes,3,Lotus,95651,38815515,-120916997.0,10,16,Offer D,Yes,0.0,No,Yes,Fiber Optic,76.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,4.07,0.0,0.0,0.0,4.32,15.02,0,,,Baixo,Baixo,Baixo
0266-CLZKZ,Female,45,Yes,3,San Marcos,92078,33119028,-117166036.0,8,67,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.65,0.0,0.0,0.0,1191.93,7909.83,0,,,Alto,Alto,Alto
0266-GMEAO,Male,43,Yes,1,Lompoc,93436,34601055,-120382917.0,1,72,,Yes,0.0,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,18.03,0.0,0.0,0.0,1147.68,14.23,0,,,Alto,Baixo,Baixo
0268-QKIWO,Female,41,No,0,Pilot Hill,95664,38803731,-121043799.0,0,3,Offer E,Yes,24.63,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,0.0,58.85,0.0,0.0,73.89,132.74,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
0269-XFESX,Male,22,Yes,3,San Francisco,94133,37802071,-122411004.0,1,23,,Yes,0.0,Yes,No,,,,,,,,,,,One Year,No,Credit Card,0.35,0.0,0.0,0.0,0.46,1642.96,0,,,Médio-Baixo,Baixo,Baixo
0270-THENM,Male,62,Yes,2,Mission Hills,91345,34266389,-118459744.0,1,72,,Yes,0.0,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.85,0.0,1.24,0.0,0.0,7119.75,0,,,Alto,Médio-Alto,Médio-Alto
0274-JKUJR,Male,21,Yes,2,Los Angeles,90040,33994524,-118149953.0,9,7,Offer E,No,,,Yes,Cable,47.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,23.59,0.0,0.0,0.0,0.0,9.07,0,,,Baixo,Baixo,Baixo
0277-BKSQP,Male,49,Yes,3,Harbor City,90710,33798266,-118300237.0,10,8,Offer E,Yes,0.0,No,Yes,DSL,57.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,6.04,0.0,0.0,0.0,12.48,7.58,0,,,Baixo,Baixo,Baixo
